@relation derived_cust_fin_validate_R_Feb14-2015_weka-weka.filters.unsupervised.attribute.Remove-R18-19-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute spatial-radial_div numeric
@attribute spatial-radial_loy numeric
@attribute spatial-radial_reg numeric
@attribute weekly_div numeric
@attribute weekly_loy numeric
@attribute weekly_reg numeric
@attribute hourly_div numeric
@attribute hourly_loy numeric
@attribute hourly_reg numeric
@attribute spatial-grid_div numeric
@attribute spatial-grid_loy numeric
@attribute spatial-grid_reg numeric
@attribute age numeric
@attribute gender {Male,Female}
@attribute marital {Married,Single,Divorced,Unknown}
@attribute education {'High School','Middle School',College,'Primary School',Master,PHD,Unknown}
@attribute working {'Private Sector Employee','Public Servant','Self-Employed - Retail','Retiree & Non-Employed','Self-Employed - Service',Non-Employed,'Retiree & Private Sector Employee','Self-Employed - Manufacture',Unknown,'Other Income',Housewife,'Retiree & Public Servant',Student,'Retiree & Self -Employed'}
@attribute Trouble {0,1}

@data
0.880482,0.9,?,0.984301,0.7,0.787578,0.941405,0.55,0.681782,0.817345,1,?,37,Male,Single,'High School','Private Sector Employee',0
0.928203,0.777778,0.916126,0.949569,0.608696,0.823179,0.892612,0.565217,0.883444,0.595906,1,0.876092,31,Female,Married,'High School','Private Sector Employee',0
0.522559,1,0.795845,0.925989,0.678571,0.772684,0.919927,0.5,0.762672,0.522559,1,0.729946,36,Female,Married,'High School','Private Sector Employee',0
0.965634,1,0.986396,0.889833,0.705882,0.791286,0.951824,0.470588,0.766981,0.965634,1,0.646185,33,Male,Married,'Primary School','Private Sector Employee',1
0.946395,1,0.980131,0.94877,0.636364,0.742865,0.976615,0.454545,0.790429,0.946395,1,0.763462,24,Male,Single,'High School','Private Sector Employee',0
0.811278,1,0.42634,0.950344,0.764706,0.954046,0.964526,0.470588,0.977539,0.811278,1,0.42634,26,Male,Single,College,'Private Sector Employee',0
0.864974,1,0.962295,0.889915,0.894737,0.916265,0.966539,0.368421,0.974185,0,1,1,28,Male,Single,'High School','Private Sector Employee',0
?,?,?,0.920965,0.65,0.303338,0.947173,0.5,0.242657,0.591673,1,?,36,Male,Married,'High School','Private Sector Employee',0
0,1,?,0.945958,0.625,0.734835,0.942607,0.5625,0.690629,0,1,?,27,Male,Married,'High School','Private Sector Employee',0
0,1,?,0.749595,1,0.843478,0.947457,0.571429,0.691393,0.918296,1,?,40,Male,Married,'Primary School','Self-Employed - Retail',1
0.721928,1,0.48952,0.804346,0.818182,0.811137,0.889721,0.727273,0.341979,0.864974,1,0.388371,28,Male,Single,'High School','Private Sector Employee',0
0.755163,0.857143,0.456548,0.903489,0.692308,0.960355,0.939633,0.423077,0.965664,0.371232,1,0.737499,42,Male,Divorced,College,'Public Servant',0
0.709181,0.85,0.818026,0.92528,0.666667,0.968574,0.896648,0.487179,0.636985,0.471673,1,0.60593,40,Male,Married,College,'Public Servant',0
?,?,?,0.947751,0.619048,0.848263,0.910174,0.47619,0.862772,0.672295,1,0.839796,36,Male,Married,'High School','Public Servant',0
0.805474,0.857143,0.932833,0.834685,0.764706,0.860732,0.940727,0.588235,0.920868,0.797375,1,0.603012,31,Female,Married,'Middle School','Private Sector Employee',0
0.650022,1,0.540365,0.96813,0.818182,0.869475,0.976615,0.454545,0.613951,0.650022,1,0.540365,32,Female,Married,'High School','Private Sector Employee',0
?,?,?,0.951586,0.684211,0.917856,0.953066,0.578947,0.695824,0.811278,1,?,30,Male,Married,'Primary School','Private Sector Employee',1
0.778881,1,0.959728,0.881735,0.710526,0.783348,0.891659,0.473684,0.828963,0.769255,1,0.683234,32,Female,Married,'High School','Private Sector Employee',0
0.502509,1,0.98835,0.976718,0.535354,0.91228,0.88855,0.464646,0.976828,0.33729,1,0.951509,59,Male,Married,College,'Retiree & Non-Employed',0
0.944334,0.666667,0.940005,0.974159,0.529412,0.879392,0.90915,0.470588,0.890097,0.707975,1,0.624501,21,Male,Single,'High School','Private Sector Employee',0
0.782991,1,0.962422,0.938817,0.6,0.971404,0.853518,0.666667,0.968282,0.693697,1,0.7578,41,Male,Married,'High School','Private Sector Employee',0
?,?,?,0.860982,0.8,0.852886,0.929966,0.6,0.717037,0.985228,1,?,44,Male,Married,'High School','Private Sector Employee',0
0,1,1,0.894869,0.692308,0.952822,0.961619,0.346154,0.890476,0,1,1,34,Male,Married,'High School','Private Sector Employee',0
0,1,1,0.885036,0.769231,0.836206,0.97707,0.461538,0.760401,0.92062,1,0.349023,21,Male,Single,College,'Public Servant',0
0.864787,0.916667,0.917525,0.933852,0.625,0.73418,0.944633,0.458333,0.758129,0.656705,1,0.571134,30,Male,Married,'High School','Private Sector Employee',0
?,?,?,0.983444,0.540984,0.954015,0.800883,0.672131,0.939253,0.349462,1,0.923775,59,Male,Married,College,'Retiree & Non-Employed',0
0.918296,0.888889,0.921433,0.915138,0.733333,0.811425,0.980115,0.4,0.575503,0.991076,1,0.758745,23,Male,Single,College,'Private Sector Employee',0
0.820112,0.933333,0.948183,0.854614,0.72093,0.97918,0.946693,0.44186,0.840835,0.970951,1,0.64585,45,Male,Married,'High School','Public Servant',0
0.462105,1,0.985466,0.939807,0.612903,0.922583,0.900859,0.467742,0.932446,0.332287,1,0.931469,36,Male,Married,'High School','Private Sector Employee',0
0.980834,1,0.999076,0.876938,0.694444,0.811386,0.962855,0.5,0.909866,0.980834,1,0.595938,28,Female,Married,'High School','Private Sector Employee',1
0.529361,1,0.776561,0.959663,0.572816,0.925015,0.935483,0.407767,0.984951,0,1,1,41,Male,Married,College,'Public Servant',0
0.918296,1,0.350667,0.826127,0.894737,0.921234,0.929056,0.578947,0.931631,0.918296,1,0.350667,22,Male,Single,'High School','Private Sector Employee',1
?,?,?,0.929906,0.642857,0.886734,0.954819,0.714286,0.939235,0,1,?,51,Male,Married,'High School','Private Sector Employee',0
0.864974,1,0.388371,0.928214,0.6875,0.773274,0.949942,0.5,0.644679,0.96023,1,0.321015,23,Male,Single,'High School','Private Sector Employee',0
0.721928,1,0.803373,0.957929,0.6,0.889841,0.957929,0.6,0.71704,0,1,1,53,Male,Married,College,'Public Servant',0
0.979869,1,0.956461,0.960733,0.625,0.733142,0.909072,0.625,0.734755,0.873479,1,0.635303,23,Male,Single,'High School','Private Sector Employee',0
0.991159,1,0.993749,0.947948,0.615385,0.960604,0.906432,0.615385,0.845719,0.991159,1,0.528554,36,Male,Married,'Primary School','Self-Employed - Manufacture',0
0.817966,0.862069,0.881155,0.901893,0.675,0.768712,0.947998,0.425,0.593322,0.806457,1,0.429749,39,Male,Married,'Primary School','Private Sector Employee',0
0,1,?,0.908253,0.684211,0.91004,0.937196,0.526316,0.805748,0,1,?,34,Male,Married,'High School','Private Sector Employee',0
0.954434,1,0.898774,0.93311,0.660377,0.974199,0.958625,0.358491,0.846162,0.895754,1,0.735744,39,Male,Married,'Primary School','Private Sector Employee',0
0.575608,1,0.833356,0.979748,0.536232,0.881824,0.931987,0.347826,0.750767,0.509583,1,0.627068,22,Male,Single,'High School','Private Sector Employee',1
0.869075,0.923077,0.922878,0.921766,0.666667,0.955312,0.923869,0.428571,0.97212,0.78166,1,0.821987,62,Male,Married,College,'Private Sector Employee',0
0,1,1,0.8908,0.72,0.862071,0.935109,0.48,0.824199,0.72324,1,0.726247,57,Male,Married,College,'Public Servant',0
1,0.75,0.271131,0.909312,0.6875,0.949918,0.905684,0.46875,0.859645,0.946395,1,0.330798,30,Male,Single,'High School','Private Sector Employee',0
0.503258,1,0.644143,0.95665,0.666667,0.90567,0.812081,0.733333,0.884651,0.503258,1,0.644143,34,Male,Single,'High School','Private Sector Employee',0
?,?,?,0.916796,0.736842,0.813916,0.946592,0.578947,0.701599,0.995727,1,0.295914,41,Male,Divorced,'Primary School','Private Sector Employee',0
0.96023,1,0.321015,0.848148,0.75,0.913497,0.915878,0.541667,0.923961,0.970951,1,0.313434,48,Female,Single,'Primary School','Retiree & Non-Employed',0
0.838369,0.969697,0.876609,0.93543,0.609756,0.851709,0.880147,0.536585,0.864994,0.648018,1,0.780118,39,Male,Married,'High School','Private Sector Employee',0
0.918296,1,0.861147,0.875761,0.785714,0.843332,0.929906,0.642857,0.831321,0.918296,1,0.350667,25,Female,Married,'High School','Private Sector Employee',0
?,?,?,0.975855,0.533333,0.669575,0.948363,0.533333,0.668003,0.985228,1,0.303339,22,Female,Married,College,'Public Servant',0
0.864974,1,?,0.804346,0.818182,0.848273,0.971326,0.545455,0.676408,0.721928,1,?,25,Male,Married,'Middle School','Private Sector Employee',0
0.816888,0.942308,0.947958,0.98394,0.536232,0.972788,0.879059,0.492754,0.938861,0.582498,1,0.761884,50,Male,Married,'High School','Public Servant',0
0.918296,1,1,0.940902,0.65,0.951379,0.941559,0.45,0.905442,0.918296,1,0.764298,28,Male,Married,'Primary School','Private Sector Employee',0
0.565068,0.965517,0.599693,0.96093,0.584906,0.878077,0.90557,0.433962,0.933381,0.593165,1,0.580569,48,Female,Married,'High School','Private Sector Employee',0
0.863121,1,1,0.870662,0.882353,0.959181,0.903558,0.705882,0.908914,0.863121,1,0.797969,23,Male,Single,College,'Private Sector Employee',0
0.819448,1,0.880198,0.950551,0.589744,0.859579,0.93123,0.487179,0.952767,0.421817,1,0.70173,53,Female,Divorced,College,'Retiree & Non-Employed',0
0.83459,0.923077,0.904038,0.95066,0.555556,0.826998,0.949816,0.5,0.787722,0.487853,1,0.710946,38,Male,Married,'Primary School','Private Sector Employee',1
0.937231,1,0.337278,0.729847,1,0.48392,0.881353,0.8,0.360944,0.817345,1,0.42205,27,Male,Married,'Primary School','Private Sector Employee',0
0.672073,1,0.933379,0.993067,0.494382,0.891259,0.945676,0.382022,0.937684,0,1,1,41,Male,Married,'High School','Private Sector Employee',0
0,1,1,0.928726,0.645161,0.944754,0.90486,0.483871,0.9544,0,1,1,24,Female,Married,College,'Private Sector Employee',0
0.353359,1,0.750137,0.864302,0.666667,0.719798,0.930982,0.52381,0.779759,0.803114,1,0.847371,37,Male,Married,'High School','Private Sector Employee',0
0.985057,1,0.30346,1,0.5,0.823223,0.951796,0.583333,0.877319,0.88686,1,0.372896,49,Male,Married,'High School','Private Sector Employee',0
?,?,?,0.954644,0.642857,0.826458,0.910166,0.714286,0.935229,0.905619,1,0.713409,50,Female,Married,'High School','Private Sector Employee',0
0.881291,1,0.376833,0.937231,1,0.99352,0.942681,0.6,0.886454,0.881291,1,0.376833,44,Male,Married,'High School','Public Servant',0
0.845351,1,0.402247,0.913267,0.65,0.751407,0.949342,0.45,0.784865,0.845351,1,0.402247,39,Male,Married,'High School','Public Servant',0
0.353359,1,0.750137,0.965664,0.652174,0.950811,0.924308,0.608696,0.841036,0.353359,1,0.750137,25,Male,Single,College,'Private Sector Employee',0
0.975106,0.857143,0.303136,0.990511,0.636364,0.737849,0.859661,0.727273,0.802746,0.724834,1,0.487465,40,Female,Divorced,'High School',Housewife,0
1,1,0.292893,0.93351,0.727273,0.806938,0.954966,0.454545,0.788669,0.918296,1,0.350667,25,Female,Single,'High School','Private Sector Employee',1
0.67839,0.9,0.8824,0.975615,0.6,0.892542,0.898244,0.7,0.785153,0.729847,1,0.814082,38,Male,Married,'High School','Private Sector Employee',0
0,1,1,0.96957,0.6,0.858448,0.946412,0.7,0.919776,0,1,1,29,Male,Married,'Middle School','Private Sector Employee',0
0.965634,1,0.966527,0.933785,0.714286,0.911734,0.910699,0.714286,0.946374,0.965634,1,0.761933,32,Male,Single,'High School','Private Sector Employee',0
0.918296,1,1,0.966457,0.866667,0.757195,0.91672,0.666667,0.764282,0,1,1,30,Male,Married,'High School','Private Sector Employee',1
0.78969,1,0.441605,0.913831,0.692308,0.770662,0.957714,0.538462,0.84746,0.650022,1,0.540365,37,Male,Divorced,'High School','Private Sector Employee',1
0.852792,1,0.396985,0.93351,0.727273,0.801504,0.976615,0.454545,0.209021,0.772507,1,0.453755,37,Male,Married,'Primary School','Private Sector Employee',0
0.724834,1,0.805428,0.972363,0.692308,0.78226,0.957526,0.461538,0.89759,0.591673,1,0.670005,30,Male,Married,'High School','Private Sector Employee',0
?,?,?,0.939857,0.666667,0.764252,0.900938,0.619048,0.883893,0.697186,1,0.507015,47,Female,Married,Master,'Public Servant',0
0.309498,0.975,0.872651,0.874698,0.695122,0.936246,0.917076,0.378049,0.925862,0.685785,1,0.692957,58,Male,Married,'Primary School','Retiree & Non-Employed',0
0.894225,0.928571,?,0.947953,0.761905,0.308876,0.946003,0.428571,0.21851,1,1,?,29,Female,Married,Master,'Private Sector Employee',0
0.916964,0.846154,0.87638,0.929069,0.7,0.787515,0.916016,0.6,0.878441,0.89564,1,0.638828,32,Male,Single,'High School','Public Servant',0
0.297472,1,0.789655,0.971934,0.575758,0.721804,0.94577,0.363636,0.726477,0.644467,1,0.634903,52,Male,Married,'High School','Public Servant',0
0.965634,1,0.975699,0.883633,0.75,0.822732,0.935334,0.666667,0.934326,0.772507,1,0.74274,26,Female,Single,College,'Private Sector Employee',0
?,?,?,0.890222,0.857143,0.897053,0.929906,0.642857,0.967195,0.946395,1,0.644421,49,Male,Married,'High School','Private Sector Employee',0
0,1,?,0.977046,1,0.983769,0.921463,1,0.944466,0,1,?,39,Male,Married,'Primary School','Private Sector Employee',0
0.581672,1,0.588696,0.932935,0.692308,0.782221,0.938357,0.615385,0.895307,0.581672,1,0.588696,51,Male,Married,'Primary School','Public Servant',0
0,1,1,0.823256,0.785714,0.825241,0.929906,0.642857,0.909466,0,1,1,37,Female,Divorced,'High School','Private Sector Employee',1
0,1,1,0.834685,0.764706,0.907285,0.669781,0.823529,0.813933,0,1,1,31,Female,Married,'High School','Private Sector Employee',0
0.359964,1,0.849632,0.909439,0.818505,0.823237,0.903663,0.489324,0.971838,0.359964,1,0.848897,34,Male,Single,'Primary School','Private Sector Employee',0
0.591673,1,0.581624,0.878741,0.818182,0.868428,0.93351,0.727273,0.801504,0.914101,1,0.641267,39,Male,Married,Master,'Private Sector Employee',0
0.811278,1,0.42634,0.950584,0.652174,0.986967,0.952434,0.434783,0.977918,0.946395,1,0.330798,35,Male,Married,'High School','Private Sector Employee',0
0.912207,0.818182,0.871298,0.957829,0.529412,0.766815,0.94244,0.529412,0.868472,0.69137,1,0.611056,63,Male,Married,College,'Private Sector Employee',0
0.543564,1,0.924723,0.929647,0.647059,0.814747,0.955807,0.470588,0.860642,0.819448,1,0.76336,50,Male,Married,'High School','Private Sector Employee',0
0.970951,1,0.887095,0.835975,0.7,0.785358,0.942681,0.6,0.949129,0.721928,1,0.48952,36,Male,Married,'High School','Private Sector Employee',0
0.883037,1,0.949259,0.920249,0.64,0.899727,0.820273,0.68,0.930454,0.441552,1,0.687776,40,Male,Married,'High School','Private Sector Employee',1
0.803174,1,0.944763,0.931977,0.642857,0.981294,0.848687,0.542857,0.811434,0.585887,1,0.702289,47,Male,Married,'Middle School','Private Sector Employee',0
1,1,?,0.711897,0.9375,0.494676,0.755975,1,0.465445,1,1,?,39,Male,Married,College,'Private Sector Employee',0
?,?,?,0.87344,0.714286,0.891625,0.928861,0.464286,0.947106,0.441552,1,0.827324,37,Male,Married,'Middle School','Self-Employed - Service',0
?,?,?,0.93538,0.62069,0.908117,0.930706,0.482759,0.947735,0,1,1,45,Male,Married,'High School','Private Sector Employee',0
0.890969,0.933333,0.368229,0.926234,0.736842,0.813374,0.892228,0.684211,0.910717,0.664357,1,0.703693,37,Male,Married,'Primary School',Unknown,0
0.921185,0.857143,0.884631,0.960956,0.727273,0.805186,0.973215,0.545455,0.67803,0.869916,1,0.634677,23,Female,Single,'High School','Private Sector Employee',1
0.886069,0.84375,0.947884,0.833157,0.823529,0.907891,0.805218,0.705882,0.894478,0.970513,1,0.688718,31,Female,Married,College,'Private Sector Employee',0
0.716086,1,0.857016,0.895377,0.65625,0.756392,0.895986,0.5625,0.682018,0.943579,1,0.52691,73,Male,Married,College,'Public Servant',0
1,1,0.292893,0.992614,0.785714,0.801504,0.942379,0.642857,0.913978,0.918296,1,0.350667,36,Male,Married,'Primary School','Private Sector Employee',0
0.785475,0.9,0.440102,0.95665,0.666667,0.764284,0.946082,0.466667,0.898302,0.817345,1,0.42205,40,Male,Married,'Primary School','Private Sector Employee',0
0.473275,0.90625,0.912835,0.901294,0.696429,0.941316,0.902075,0.535714,0.959643,0.337519,1,0.812631,56,Male,Married,'Primary School','Retiree & Non-Employed',1
0.860023,0.914286,0.955051,0.852808,0.733333,0.875302,0.811457,0.644444,0.857987,0.52518,1,0.919918,31,Male,Married,'Middle School','Private Sector Employee',0
0.829244,1,0.917162,0.962764,0.5625,0.926179,0.863373,0.75,0.904462,0.919432,1,0.645933,37,Male,Single,'Middle School','Public Servant',1
0.772507,1,0.972585,0.945958,0.625,0.951524,0.975594,0.375,0.938785,0.764205,1,0.459626,24,Male,Single,'High School','Private Sector Employee',0
?,?,?,0.97854,0.619048,0.938415,0.961648,0.380952,0.936659,0.650022,1,0.849716,38,Male,Married,'Middle School','Private Sector Employee',0
0.942631,0.75,1,0.961335,0.594595,0.983081,0.876601,0.540541,0.926072,0.835989,1,0.646447,20,Male,Single,'High School','Self-Employed - Service',1
0.89208,0.916667,0.903586,0.911569,0.714286,0.793652,0.87613,0.619048,0.858684,0.515273,1,0.635647,27,Male,Married,'Primary School','Private Sector Employee',1
0.932094,1,0.956033,0.944476,0.607143,0.979602,0.836452,0.642857,0.900173,0,1,1,34,Male,Married,College,'Private Sector Employee',0
0.63912,0.92,0.911878,0.93543,0.609756,0.803046,0.933768,0.414634,0.895431,0.482102,1,0.659102,28,Male,Single,'High School','Private Sector Employee',0
0.886683,0.777778,0.823615,0.98905,0.571429,0.696855,0.958745,0.5,0.645245,0.622366,1,0.556938,35,Female,Single,'High School','Private Sector Employee',0
0.959148,0.833333,0.311617,0.942756,0.789474,0.978257,0.96831,0.368421,0.836168,1,1,0.292893,29,Male,Married,College,'Private Sector Employee',0
0.946395,1,0.330798,0.957173,0.565217,0.820959,0.904311,0.434783,0.85211,0.811278,1,0.42634,46,Male,Divorced,College,'Private Sector Employee',1
0.848353,0.823529,0.94328,0.916691,0.6875,0.926494,0.913005,0.5,0.936782,0.617059,1,0.879866,22,Female,Single,'High School','Private Sector Employee',0
0,1,1,0.942379,0.642857,0.744196,0.958745,0.5,0.645245,0,1,1,21,Male,Single,'High School','Private Sector Employee',0
?,?,?,0.884862,0.833333,0.871174,0.91721,0.583333,0.70465,0.864974,1,0.388371,30,Female,Married,'High School','Private Sector Employee',0
?,?,?,0.954054,0.595238,0.884241,0.897978,0.428571,0.948837,0,1,1,42,Male,Married,College,'Private Sector Employee',0
0.864974,1,0.388371,0.889885,0.866667,0.795994,0.960255,0.466667,0.764297,0.721928,1,0.48952,69,Male,Married,'Middle School','Retiree & Non-Employed',0
0.675614,0.958333,0.927332,0.759494,0.916667,0.88363,0.951741,0.416667,0.939013,0.313667,1,0.869373,43,Male,Married,College,'Public Servant',0
0.97185,0.733333,0.810581,0.931538,0.588235,0.953435,0.778028,0.623529,0.888252,0.970951,1,0.790244,38,Female,Single,College,'Public Servant',0
0.811278,1,0.866553,0.838369,0.909091,0.927082,0.960058,0.636364,0.977509,0.946395,1,0.644421,41,Male,Married,'Middle School','Private Sector Employee',0
0.721928,1,0.48952,0.912207,0.818182,0.857232,0.94845,0.545455,0.676527,0.96023,1,0.321015,65,Male,Married,'Primary School','Private Sector Employee',0
0.991076,1,0.299203,0.90187,0.681818,0.764555,0.939626,0.454545,0.61195,0.991076,1,0.299203,38,Male,Married,'Primary School','Private Sector Employee',0
0.946395,1,0.962095,0.875761,0.785714,0.842366,0.957879,0.5,0.928808,0.946395,1,0.644421,23,Male,Single,College,'Private Sector Employee',1
?,?,?,0.931005,0.64,0.745209,0.918561,0.48,0.800585,0.664357,1,0.594078,37,Male,Married,'Primary School','Private Sector Employee',0
0.78969,1,0.851288,0.842908,0.909091,0.902599,0.912207,0.818182,0.921398,0.78969,1,0.505695,33,Female,Married,'High School','Private Sector Employee',0
0.546295,1,0.812628,0.906827,0.8,0.961719,0.885601,0.733333,0.928852,0.546295,1,0.742399,41,Male,Married,College,'Public Servant',0
0.790931,0.952381,0.963896,0.916459,0.641026,0.970768,0.897268,0.538462,0.942597,0.702467,1,0.503281,44,Male,Married,'High School','Private Sector Employee',0
1,1,1,0.907499,0.692308,0.779257,0.947523,0.692308,0.923259,1,1,0.646447,39,Male,Married,'Primary School','Self-Employed - Service',0
?,?,?,0.995157,0.473684,0.950504,0.810768,0.789474,0.896924,0,1,1,27,Male,Single,College,'Private Sector Employee',0
0.879203,0.85,0.956241,0.957619,0.575758,0.93247,0.888763,0.575758,0.888341,0.625731,1,0.721333,34,Male,Married,'High School','Private Sector Employee',0
0.92062,1,0.859504,0.927053,0.645161,0.806525,0.956807,0.370968,0.868003,1,1,0.757798,37,Male,Married,'Middle School','Private Sector Employee',0
0.911534,0.909091,?,0.903558,0.705882,0.328091,0.93651,0.529412,0.258885,0.992215,1,?,45,Male,Married,College,'Private Sector Employee',1
1,1,?,0.92322,0.9,0.343367,0.948813,0.5,0.241631,0.918296,1,?,40,Male,Single,College,'Private Sector Employee',0
0.591673,1,0.581624,0.92203,0.636364,0.954209,0.953884,0.454545,0.896843,0.591673,1,?,26,Male,Married,'High School','Private Sector Employee',0
0.863121,1,0.903212,0.889721,0.727273,0.806097,0.94877,0.636364,0.740331,0.869916,1,0.384877,28,Female,Single,'High School','Private Sector Employee',1
0.918296,1,?,0.912207,0.818182,0.857232,0.94845,0.545455,0.676527,0,1,?,30,Male,Married,'Middle School','Private Sector Employee',1
0.89208,0.916667,0.923879,0.898663,0.695652,0.890663,0.903922,0.521739,0.918885,0.808014,1,0.562296,50,Male,Married,'High School','Retiree & Non-Employed',0
0.895754,1,0.926287,0.986978,0.689655,0.931359,0.880793,0.689655,0.856646,0.895754,1,0.638844,34,Female,Married,'High School','Private Sector Employee',0
0.650022,1,0.540365,0.947354,0.769231,0.835971,0.934515,0.615385,0.727429,0.650022,1,0.540365,36,Male,Divorced,College,'Private Sector Employee',0
0.439497,1,0.800291,0.979136,0.537313,0.979489,0.866384,0.507463,0.947398,0,1,1,35,Male,Married,'High School','Private Sector Employee',0
0.946395,1,0.330798,0.949633,0.6,0.893052,0.938431,0.5,0.823081,0.946395,1,0.330798,40,Male,Married,'High School','Private Sector Employee',0
0.808014,1,0.924985,0.86503,0.742857,0.971299,0.934746,0.457143,0.94025,0.918296,1,0.693281,36,Female,Married,Master,'Private Sector Employee',1
1,1,?,0.766894,0.833333,0.840783,0.930827,0.583333,0.70134,1,1,?,31,Male,Single,College,'Private Sector Employee',0
0.858673,1,0.966487,0.836844,0.789474,0.923539,0.918102,0.526316,0.76606,0.729847,1,0.614712,42,Female,Divorced,'Middle School','Self-Employed - Service',0
0.547716,0.96,0.838552,0.964867,0.548387,0.894816,0.929489,0.419355,0.861361,0.63431,1,0.690356,39,Male,Married,'Primary School','Private Sector Employee',0
0.918296,1,1,0.911189,0.75,0.820228,0.911189,0.75,0.820228,0.918296,1,0.764298,48,Male,Married,'Primary School','Private Sector Employee',1
0.914101,1,0.93926,0.844541,0.8,0.857843,0.942681,0.6,0.857989,0.982141,1,0.646221,42,Female,Divorced,'High School','Private Sector Employee',0
0.96023,1,0.321015,0.956707,0.590909,0.703546,0.660676,0.818182,0.806615,0.96023,1,0.321015,53,Female,Married,College,'Private Sector Employee',0
0.905619,1,0.953803,0.943033,0.580645,0.865575,0.785179,0.709677,0.845112,0.99403,1,0.716687,44,Male,Married,'High School','Public Servant',0
0.95282,0.875,0.970199,0.968989,0.631579,0.972224,0.888139,0.631579,0.948892,0.811278,1,0.836016,31,Female,Single,College,'Private Sector Employee',0
0.912207,0.818182,0.965121,0.908311,0.695652,0.849059,0.937334,0.478261,0.758984,0.69137,1,0.611056,32,Male,Single,'High School','Private Sector Employee',1
0.95282,0.875,1,0.903558,0.705882,0.955811,0.904308,0.647059,0.923505,0.954434,1,0.734835,35,Female,Married,'Primary School','Private Sector Employee',0
0.654858,0.878788,0.895923,0.923079,0.605263,0.864433,0.911899,0.447368,0.943901,0.778262,1,0.806973,39,Male,Married,'High School','Private Sector Employee',0
0,1,1,0.929911,0.695652,0.973172,0.89829,0.565217,0.945226,0,1,1,37,Male,Married,'High School','Private Sector Employee',0
?,?,?,0.937285,0.647059,0.973198,0.964526,0.470588,0.967416,0.918296,1,0.350667,39,Male,Married,'Middle School','Self-Employed - Manufacture',0
0,1,1,0.877788,0.846154,0.968345,0.938357,0.615385,0.959306,0.954434,1,0.762917,45,Female,Married,'Primary School','Private Sector Employee',1
0.92062,1,0.94387,0.960956,0.727273,0.804808,0.93351,0.727273,0.801504,0.92062,1,0.642019,54,Female,Married,College,'Private Sector Employee',0
0.841142,0.90625,0.986422,0.939684,0.59596,0.964009,0.881974,0.494949,0.893182,0.916308,1,0.646433,35,Female,Married,'High School','Private Sector Employee',0
0,1,1,0.929703,0.642857,0.984766,0.864505,0.678571,0.959009,0,1,1,55,Male,Married,'Middle School','Retiree & Non-Employed',0
0.67839,0.9,0.515122,0.968272,0.568627,0.250456,0.940116,0.352941,0.777177,0.881291,1,0.376833,42,Male,Married,'Primary School','Private Sector Employee',1
0.439497,1,0.689229,0.978928,0.611111,0.72194,0.869239,0.888889,0.913439,0.546295,1,0.613711,31,Male,Single,College,'Self-Employed - Service',0
0.88686,1,0.957902,0.844541,0.8,0.834118,0.973976,0.5,0.926934,0.88686,1,0.643949,29,Female,Single,College,'Private Sector Employee',1
0.684038,1,0.797122,0.912207,0.818182,0.867026,0.93351,0.727273,0.945032,0.684038,1,0.651921,38,Male,Married,'Middle School','Private Sector Employee',1
0.811278,1,0.42634,0.90974,0.722222,0.327398,0.921271,0.5,0.258805,0.811278,1,0.42634,53,Female,Married,'High School','Other Income',1
0,1,?,0.933785,0.714286,0.309498,0.965431,0.5,0.231217,0,1,?,34,Male,Married,'Primary School','Private Sector Employee',0
0.724834,1,0.805428,0.942379,0.642857,0.747446,0.910699,0.714286,0.796399,0.724834,1,0.596443,51,Male,Married,PHD,'Public Servant',0
0.797375,1,0.856722,0.894225,0.928571,0.909749,0.941647,0.5,0.644047,0.965713,1,0.761925,39,Male,Married,'Middle School',Non-Employed,0
0.863121,1,0.923753,0.919896,0.809524,0.926092,0.956031,0.428571,0.968909,0,1,1,34,Male,Married,'High School','Private Sector Employee',0
1,1,0.292893,0.932935,0.692308,0.777321,0.954908,0.538462,0.672089,0,1,1,29,Male,Single,'High School','Private Sector Employee',0
0.726397,0.966667,0.961886,0.849592,0.735294,0.933394,0.872413,0.588235,0.882247,0.809644,1,0.84374,34,Male,Married,'High School','Public Servant',0
0.724834,1,0.843333,0.931026,0.642857,0.924216,0.961101,0.428571,0.771541,0.724834,1,0.61329,60,Female,Divorced,College,'Retiree & Non-Employed',0
0.991076,1,0.995865,0.949188,0.590909,0.799101,0.915462,0.590909,0.956228,0.309543,1,0.78112,62,Male,Divorced,'High School','Private Sector Employee',0
0,1,1,0.94888,0.6875,0.771203,0.970944,0.4375,0.743577,0,1,1,36,Female,Single,College,'Retiree & Non-Employed',0
0,1,?,0.908159,0.642857,0.739245,0.929906,0.642857,0.742644,0,1,?,50,Male,Married,'High School','Self-Employed - Service',0
0,1,1,0.816666,0.833333,0.86444,0.98015,0.5,0.646166,0,1,1,31,Female,Single,'High School','Private Sector Employee',0
0.746369,1,0.924747,0.957089,0.589744,0.945455,0.893943,0.487179,0.930047,0.746369,1,0.676846,30,Female,Divorced,College,'Public Servant',0
0,1,1,0.975664,0.583333,0.846441,0.92062,0.5,0.785958,0.721928,1,0.48952,31,Female,Single,College,'Private Sector Employee',0
0.995727,1,0.98248,0.9485,0.535714,0.961235,0.886488,0.535714,0.788551,0.995727,1,0.716615,32,Female,Single,College,'Private Sector Employee',1
